1,1,23
1,2,80
1,3,90
1,4,95
1,5,81
1,6,79
1,7,95
1,8,88
1,9,98
1,10,85
1,11,94
1,12,87
2,1,17
2,2,
2,3,100
2,4,70
2,5,80
2,6,90
2,7,90
2,8,80
2,9,80
2,10,100
2,11,100
2,12,80
3,1,18
3,2,70
3,3,60
3,4,80
3,5,90
3,6,80
3,7,90
3,8,90
3,9,100
3,10,100
3,11,90
3,12,80
4,1,18
4,2,100
4,3,90
4,4,60
4,5,100
4,6,90
4,7,80
4,8,70
4,9,80
4,10,100
4,11,100
4,12,100
5,1,18
5,2,70
5,3,70
5,4,70
5,5,90
5,6,80
5,7,100
5,8,80
5,9,80
5,10,70
5,11,70
5,12,70
6,1,18
6,2,75
6,3,80
6,4,60
6,5,60
6,6,70
6,7,80
6,8,100
6,9,70
6,10,60
6,11,80
6,12,90
7,1,20
7,2,70
7,3,80
7,4,80
7,5,80
7,6,70
7,7,80
7,8,70
7,9,70
7,10,80
7,11,90
7,12,80
8,1,17
8,2,65
8,3,65
8,4,99
8,5,80
8,6,95
8,7,100
8,8,95
8,9,100
8,10,75
8,11,100
8,12,100
9,1,18
9,2,88
9,3,90
9,4,90
9,5,100
9,6,70
9,7,70
9,8,80
9,9,90
9,10,70
9,11,100
9,12,80
10,1,18
10,2,60
10,3,60
10,4,60
10,5,60
10,6,60
10,7,80
10,8,70
10,9,70
10,10,80
10,11,80
10,12,70
11,1,20
11,2,80
11,3,60
11,4,70
11,5,60
11,6,70
11,7,100
11,8,80
11,9,90
11,10,100
11,11,100
11,12,100
12,1,16
12,2,83
12,3,75
12,4,100
12,5,80
12,6,80
12,7,100
12,8,86
12,9,95
12,10,94
12,11,80
12,12,100
13,1,17
13,2,80
13,3,58
13,4,78
13,5,68
13,6,70
13,7,96
13,8,80
13,9,89
13,10,70
13,11,80
13,12,94
14,1,17
14,2,70
14,3,80
14,4,90
14,5,86
14,6,88
14,7,79
14,8,90
14,9,80
14,10,84
14,11,80
14,12,90
15,1,17
15,2,80
15,3,100
15,4,90
15,5,70
15,6,65
15,7,100
15,8,70
15,9,100
15,10,100
15,11,100
15,12,40
16,1,17
16,2,85
16,3,80
16,4,85
16,5,98
16,6,80
16,7,80
16,8,90
16,9,90
16,10,70
16,11,100
16,12,100
17,1,19
17,2,90
17,3,70
17,4,80
17,5,70
17,6,70
17,7,80
17,8,80
17,9,70
17,10,90
17,11,90
